job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,required_skills,company_name
AI05670,AI Architect,207873,EUR,EX,CT,Netherlands,M,France,"TensorFlow, Git, Mathematics",Quantum Computing Inc
AI06164,NLP Engineer,207778,EUR,EX,FL,Netherlands,S,Ireland,"Azure, Spark, TensorFlow, Hadoop",Cognitive Computing
AI06651,AI Software Engineer,207747,EUR,EX,CT,Netherlands,M,Netherlands,"Azure, TensorFlow, AWS",Quantum Computing Inc
AI13036,Principal Data Scientist,207144,EUR,EX,FL,Germany,L,Singapore,"AWS, Scala, Data Visualization, Tableau",Cognitive Computing
AI10368,Research Scientist,207086,EUR,EX,PT,Netherlands,M,Netherlands,"Scala, Hadoop, Python",Quantum Computing Inc
AI00421,NLP Engineer,206945,EUR,EX,PT,Germany,S,Germany,"GCP, Linux, Python, TensorFlow, Java",Quantum Computing Inc
AI04936,Machine Learning Engineer,206886,EUR,EX,FT,Germany,L,South Korea,"Computer Vision, Data Visualization, Git, Python, Spark",AI Innovations
AI13313,AI Product Manager,206664,EUR,EX,FT,France,S,France,"Spark, NLP, SQL, Azure",Digital Transformation LLC
AI04906,Machine Learning Engineer,206613,EUR,EX,PT,Netherlands,S,Netherlands,"Linux, Data Visualization, MLOps, R",Digital Transformation LLC
AI08973,ML Ops Engineer,206202,EUR,EX,PT,France,M,France,"Git, Python, Statistics",Autonomous Tech
AI14069,Principal Data Scientist,206175,EUR,EX,CT,Germany,L,Germany,"R, Git, SQL, PyTorch",Cloud AI Solutions
AI02146,Robotics Engineer,206145,EUR,EX,FT,Netherlands,M,India,"GCP, SQL, R",Advanced Robotics
AI02470,AI Software Engineer,206000,EUR,EX,CT,Netherlands,M,Netherlands,"NLP, Azure, Spark, GCP",Digital Transformation LLC
AI02855,Machine Learning Researcher,205883,EUR,EX,CT,Netherlands,S,Germany,"Statistics, Scala, Linux",Digital Transformation LLC
AI05875,NLP Engineer,205594,EUR,EX,FL,Netherlands,M,Austria,"Java, Deep Learning, Python, GCP",Digital Transformation LLC
AI05562,Data Engineer,205495,EUR,EX,CT,Germany,L,Germany,"Data Visualization, Python, Java, TensorFlow, PyTorch",DeepTech Ventures
AI12753,Machine Learning Researcher,205235,EUR,EX,FL,France,M,France,"Git, Python, Mathematics, NLP, GCP",AI Innovations
AI13057,Autonomous Systems Engineer,204965,EUR,EX,FT,Netherlands,S,Netherlands,"AWS, Data Visualization, Azure, NLP",Smart Analytics
AI13222,Deep Learning Engineer,204959,EUR,EX,CT,France,M,France,"Git, Spark, Computer Vision, Mathematics",Algorithmic Solutions
AI06012,Machine Learning Researcher,204552,EUR,EX,FT,Germany,S,United States,"SQL, Computer Vision, Docker",Smart Analytics
AI09742,AI Research Scientist,204398,EUR,EX,FT,Netherlands,M,Netherlands,"Scala, Azure, MLOps, Spark, Java",TechCorp Inc
AI10855,Machine Learning Engineer,204006,EUR,EX,FT,Germany,S,Germany,"NLP, SQL, Tableau, Azure, PyTorch",Autonomous Tech
AI08300,Machine Learning Engineer,203963,EUR,EX,CT,Germany,M,Germany,"Tableau, AWS, Data Visualization",Quantum Computing Inc
AI02920,Machine Learning Engineer,203914,EUR,EX,PT,Netherlands,L,Japan,"MLOps, Docker, Kubernetes",Future Systems
AI00989,Head of AI,203407,EUR,EX,PT,France,L,United Kingdom,"GCP, AWS, SQL, Data Visualization, NLP",Future Systems
AI13322,Principal Data Scientist,203402,EUR,EX,PT,Germany,S,Germany,"GCP, SQL, Spark, R",Digital Transformation LLC
AI05591,Machine Learning Engineer,203277,EUR,EX,PT,France,M,France,"R, Spark, Data Visualization, Computer Vision",Algorithmic Solutions
AI01365,AI Product Manager,203007,EUR,EX,PT,Germany,M,Germany,"MLOps, GCP, Kubernetes",DeepTech Ventures
AI00831,Deep Learning Engineer,202935,EUR,EX,PT,Netherlands,L,Ireland,"Linux, Git, Computer Vision, Mathematics",Future Systems
AI02595,Data Analyst,202409,EUR,EX,FL,Netherlands,L,Australia,"Mathematics, Docker, MLOps",Future Systems
AI03645,Machine Learning Researcher,202165,EUR,EX,PT,France,L,France,"Hadoop, SQL, Git, Scala",Cloud AI Solutions
AI14036,NLP Engineer,202058,EUR,EX,FL,Netherlands,S,Netherlands,"Python, Mathematics, Tableau, Git, Docker",Machine Intelligence Group
AI00195,AI Architect,201971,EUR,EX,FT,Netherlands,M,Australia,"Java, Scala, Tableau",AI Innovations
AI05348,AI Consultant,201695,EUR,EX,FT,France,S,France,"Hadoop, Java, AWS, R",Smart Analytics
AI08303,Machine Learning Engineer,201446,EUR,EX,CT,Netherlands,S,Austria,"SQL, Java, Scala",Digital Transformation LLC
AI14415,Head of AI,201394,EUR,EX,FT,Netherlands,S,Switzerland,"AWS, Tableau, Computer Vision, Git, Python",Predictive Systems
AI05333,Data Engineer,201147,EUR,EX,PT,France,L,France,"Computer Vision, MLOps, Tableau, Linux",Smart Analytics
AI02427,Data Analyst,200903,EUR,EX,FT,France,L,United States,"Azure, GCP, MLOps, NLP, Mathematics",DataVision Ltd
AI04594,AI Consultant,200751,EUR,EX,CT,Germany,L,Germany,"Python, TensorFlow, GCP, Statistics, Scala",Advanced Robotics
AI06808,AI Specialist,200600,EUR,EX,PT,France,L,Switzerland,"PyTorch, Statistics, Computer Vision",Smart Analytics
AI12185,AI Software Engineer,200157,EUR,EX,FL,France,L,France,"SQL, PyTorch, Computer Vision, Mathematics, Data Visualization",Digital Transformation LLC
AI11166,Machine Learning Engineer,200047,EUR,EX,PT,Netherlands,S,Netherlands,"Scala, NLP, Python, Data Visualization, TensorFlow",DeepTech Ventures
AI00283,NLP Engineer,199482,EUR,EX,PT,France,S,France,"PyTorch, Scala, NLP, GCP",Digital Transformation LLC
AI09349,Computer Vision Engineer,199215,EUR,EX,FL,France,S,United States,"Hadoop, PyTorch, Kubernetes, Mathematics",Advanced Robotics
AI04186,Principal Data Scientist,199146,EUR,EX,PT,Germany,S,Germany,"Linux, PyTorch, Hadoop",DataVision Ltd
AI04888,Machine Learning Engineer,198926,EUR,EX,CT,Germany,S,India,"NLP, TensorFlow, Hadoop, Statistics, Deep Learning",Smart Analytics
AI01790,Autonomous Systems Engineer,198730,EUR,EX,FT,Netherlands,M,Netherlands,"Docker, SQL, Azure, Hadoop, Deep Learning",DataVision Ltd
AI09607,AI Software Engineer,198703,EUR,EX,CT,France,M,France,"Spark, Data Visualization, MLOps, SQL",Algorithmic Solutions
AI13558,ML Ops Engineer,198558,EUR,EX,FT,Netherlands,M,Netherlands,"Docker, Python, Data Visualization, Mathematics, Scala",Quantum Computing Inc
AI07456,Research Scientist,198464,EUR,EX,PT,Germany,S,Germany,"GCP, Scala, MLOps, SQL",Future Systems
AI02741,Research Scientist,198374,EUR,EX,CT,Netherlands,M,China,"SQL, Kubernetes, Tableau",DataVision Ltd
AI05622,Computer Vision Engineer,198215,EUR,EX,CT,Germany,L,Germany,"Scala, SQL, Computer Vision, R, TensorFlow",Advanced Robotics
AI07226,Data Scientist,197875,EUR,EX,FT,Germany,S,Singapore,"Kubernetes, Mathematics, Scala, Data Visualization, Linux",Predictive Systems
AI03954,AI Product Manager,197268,EUR,EX,FL,Germany,S,Germany,"Java, Linux, R, SQL, Tableau",Algorithmic Solutions
AI12958,Autonomous Systems Engineer,197219,EUR,EX,CT,Germany,M,Germany,"TensorFlow, Git, Computer Vision, SQL, AWS",TechCorp Inc
AI08120,Robotics Engineer,197200,EUR,EX,FT,France,S,Japan,"Scala, TensorFlow, SQL, Python",Predictive Systems
AI08479,Machine Learning Researcher,196991,EUR,EX,FT,France,S,Norway,"Scala, Deep Learning, Java, Azure, SQL",Smart Analytics
AI04319,AI Product Manager,196953,EUR,EX,CT,Germany,M,Germany,"Azure, R, Kubernetes, Mathematics",AI Innovations
AI10997,ML Ops Engineer,196867,EUR,EX,CT,France,S,France,"R, Hadoop, PyTorch, TensorFlow, Python",Future Systems
AI11584,Machine Learning Engineer,196836,EUR,EX,PT,Germany,S,Germany,"Statistics, Kubernetes, NLP, SQL",Cloud AI Solutions
AI01903,Deep Learning Engineer,196644,EUR,EX,FL,France,S,Canada,"Mathematics, AWS, Computer Vision",DeepTech Ventures
AI12037,Machine Learning Researcher,196131,EUR,EX,PT,France,S,France,"R, Python, AWS",AI Innovations
AI13217,Principal Data Scientist,196032,EUR,EX,CT,Germany,M,Germany,"Python, Hadoop, Tableau, Linux",AI Innovations
AI09175,Data Scientist,195984,EUR,EX,CT,Germany,S,Germany,"Computer Vision, SQL, Mathematics, Docker",Cognitive Computing
AI07781,AI Research Scientist,195879,EUR,EX,FL,Germany,M,Germany,"SQL, Computer Vision, MLOps",Cloud AI Solutions
AI03351,AI Specialist,195741,EUR,EX,FL,Netherlands,L,Netherlands,"MLOps, Scala, AWS, Kubernetes, Docker",DataVision Ltd
AI10240,Data Engineer,195456,EUR,EX,PT,Germany,M,Germany,"PyTorch, R, Kubernetes, Mathematics",AI Innovations
AI11780,Data Analyst,195152,EUR,EX,PT,Germany,M,Germany,"Computer Vision, Data Visualization, Python, Statistics, GCP",Neural Networks Co
AI04508,AI Software Engineer,194603,EUR,EX,FT,France,M,France,"NLP, Kubernetes, Data Visualization, MLOps",DeepTech Ventures
AI11558,AI Specialist,193751,EUR,EX,FT,Germany,S,Germany,"Git, Scala, Spark, PyTorch, Docker",Machine Intelligence Group
AI05657,Autonomous Systems Engineer,193528,EUR,EX,PT,Germany,M,Germany,"Tableau, NLP, TensorFlow",Algorithmic Solutions
AI07844,AI Specialist,193264,EUR,EX,PT,Germany,M,Germany,"Linux, MLOps, Kubernetes",Machine Intelligence Group
AI14946,Machine Learning Researcher,193257,EUR,EX,FT,Germany,S,Germany,"Python, Docker, Azure, Computer Vision",Quantum Computing Inc
AI00335,Principal Data Scientist,193149,EUR,EX,CT,Germany,L,Germany,"PyTorch, SQL, AWS, Spark",Cognitive Computing
AI09973,AI Consultant,193090,EUR,EX,FL,France,M,France,"GCP, Linux, Kubernetes, Scala",Cloud AI Solutions
AI07011,Autonomous Systems Engineer,193087,EUR,EX,FT,France,M,France,"Statistics, Data Visualization, Docker, MLOps, Python",Future Systems
AI00818,Autonomous Systems Engineer,192550,EUR,EX,CT,France,M,Netherlands,"SQL, Tableau, Spark",DataVision Ltd
AI04483,AI Research Scientist,192368,EUR,EX,FL,France,S,France,"Kubernetes, Statistics, Python, TensorFlow, Docker",Future Systems
AI05284,AI Software Engineer,192118,EUR,EX,CT,Netherlands,M,Netherlands,"Python, Computer Vision, Scala, TensorFlow, Hadoop",Autonomous Tech
AI01146,AI Architect,191731,EUR,EX,PT,Netherlands,S,Netherlands,"Python, Azure, SQL, NLP, Java",AI Innovations
AI13380,Autonomous Systems Engineer,191488,EUR,EX,CT,France,M,Australia,"Data Visualization, R, Tableau, SQL, PyTorch",AI Innovations
AI12182,Head of AI,191434,EUR,EX,CT,Germany,M,United States,"Docker, Scala, SQL, TensorFlow, Kubernetes",Predictive Systems
AI02581,AI Product Manager,191421,EUR,EX,FT,France,S,South Korea,"Scala, Java, Spark",Machine Intelligence Group
AI08487,Machine Learning Engineer,191320,EUR,EX,FL,Netherlands,L,Netherlands,"Kubernetes, Docker, Computer Vision, Data Visualization, AWS",Smart Analytics
AI03447,AI Software Engineer,191317,EUR,EX,PT,Germany,S,Netherlands,"Kubernetes, SQL, Hadoop, Scala",Cognitive Computing
AI14456,NLP Engineer,191229,EUR,EX,PT,Netherlands,M,Sweden,"Tableau, Hadoop, PyTorch",DataVision Ltd
AI01191,Machine Learning Engineer,191148,EUR,EX,CT,Netherlands,S,Netherlands,"PyTorch, Kubernetes, Computer Vision",Future Systems
AI07365,AI Product Manager,190864,EUR,EX,FT,Germany,L,Germany,"SQL, PyTorch, Java, Computer Vision, R",DeepTech Ventures
AI13772,AI Product Manager,190762,EUR,EX,FL,Germany,M,Germany,"Python, TensorFlow, NLP, Computer Vision",DeepTech Ventures
AI12217,AI Product Manager,190529,EUR,EX,FT,Germany,M,Germany,"TensorFlow, SQL, Azure, Deep Learning",Digital Transformation LLC
AI12769,Deep Learning Engineer,190335,EUR,EX,PT,France,S,Singapore,"Statistics, SQL, Mathematics",Neural Networks Co
AI00160,AI Software Engineer,190314,EUR,EX,CT,Netherlands,M,Netherlands,"GCP, Computer Vision, Scala, AWS, Linux",Smart Analytics
AI01180,AI Research Scientist,190164,EUR,EX,FT,France,S,France,"Azure, Python, Deep Learning, R, Git",Algorithmic Solutions
AI02410,Robotics Engineer,190051,EUR,EX,FL,France,M,France,"Kubernetes, Linux, Data Visualization, Hadoop, Statistics",Digital Transformation LLC
AI14039,Machine Learning Engineer,189987,EUR,EX,FT,Netherlands,L,Netherlands,"Spark, Data Visualization, NLP, Linux, Deep Learning",DataVision Ltd
AI14773,Data Analyst,189962,EUR,EX,CT,Germany,L,Germany,"Python, Statistics, TensorFlow, NLP",Predictive Systems
AI10653,Research Scientist,189639,EUR,EX,FL,France,M,France,"Data Visualization, Spark, R",Smart Analytics
AI07393,AI Software Engineer,189564,EUR,EX,FL,France,M,France,"TensorFlow, R, Data Visualization",TechCorp Inc
AI08039,AI Architect,189238,EUR,EX,FL,Netherlands,M,Netherlands,"SQL, Python, Deep Learning",Advanced Robotics
AI05033,AI Software Engineer,188736,EUR,EX,PT,Germany,L,Germany,"TensorFlow, Python, Docker, Mathematics",TechCorp Inc
AI14093,Data Scientist,188593,EUR,EX,PT,Germany,S,Germany,"Hadoop, MLOps, NLP, Python",Digital Transformation LLC
AI13420,AI Consultant,188507,EUR,EX,CT,Netherlands,L,Denmark,"SQL, R, Java",Digital Transformation LLC
AI01995,Data Engineer,188284,EUR,EX,PT,Germany,M,Germany,"Python, TensorFlow, Mathematics",DeepTech Ventures
AI09058,Computer Vision Engineer,188281,EUR,EX,CT,Netherlands,L,Netherlands,"PyTorch, Java, NLP, Docker",Cognitive Computing
AI07158,Data Scientist,188112,EUR,EX,FT,Germany,L,Germany,"GCP, Java, Mathematics, SQL",Smart Analytics
AI00527,Computer Vision Engineer,188034,EUR,EX,FT,Germany,L,Germany,"Java, Spark, NLP, Hadoop, Python",Quantum Computing Inc
AI00403,Robotics Engineer,187599,EUR,EX,CT,Germany,M,Germany,"R, SQL, PyTorch",TechCorp Inc
AI04743,AI Architect,187492,EUR,EX,FT,France,M,France,"Mathematics, Docker, Python",Future Systems
AI07264,AI Specialist,187362,EUR,EX,CT,France,M,France,"Data Visualization, Git, Computer Vision, Kubernetes, Python",Digital Transformation LLC
AI11885,Research Scientist,186888,EUR,EX,FL,France,M,France,"Docker, Kubernetes, Python",TechCorp Inc
AI02996,AI Architect,186227,EUR,EX,CT,Netherlands,M,Netherlands,"GCP, Spark, Data Visualization, NLP",Cognitive Computing
AI05474,Head of AI,185963,EUR,EX,CT,Germany,M,Germany,"Data Visualization, Python, Docker",AI Innovations
AI02333,Data Scientist,185024,EUR,EX,FL,France,L,South Korea,"Python, Hadoop, Computer Vision",AI Innovations
AI12288,Machine Learning Researcher,184925,EUR,EX,CT,Netherlands,M,Finland,"Kubernetes, Azure, Docker, Mathematics, Data Visualization",Quantum Computing Inc
AI06471,Robotics Engineer,184748,EUR,EX,CT,Netherlands,M,United Kingdom,"Computer Vision, Linux, Python",DataVision Ltd
AI09181,Head of AI,184745,EUR,EX,FL,Germany,M,Germany,"Python, Tableau, Hadoop, TensorFlow",Machine Intelligence Group
AI02674,Data Engineer,184567,EUR,EX,CT,Netherlands,M,China,"Git, Python, MLOps, Deep Learning",Machine Intelligence Group
AI11411,AI Software Engineer,184304,EUR,EX,PT,France,L,United States,"Computer Vision, Data Visualization, MLOps, Linux, Tableau",Future Systems
AI01734,Autonomous Systems Engineer,184262,EUR,EX,FT,France,S,France,"SQL, Statistics, R, Linux, Python",Predictive Systems
AI06053,AI Software Engineer,184181,EUR,EX,PT,Germany,S,Norway,"Azure, SQL, Git",Digital Transformation LLC
AI11871,AI Software Engineer,183863,EUR,EX,FL,France,M,South Korea,"Kubernetes, Git, Hadoop, Java, Scala",TechCorp Inc
AI02711,Deep Learning Engineer,183725,EUR,EX,FL,Netherlands,M,Finland,"Scala, AWS, Python",DataVision Ltd
AI01327,AI Consultant,183449,EUR,EX,FT,France,L,Austria,"Computer Vision, SQL, Hadoop",Algorithmic Solutions
AI09675,Principal Data Scientist,183011,EUR,EX,CT,France,L,United States,"Scala, R, Azure, Docker",Advanced Robotics
AI00582,Machine Learning Researcher,182856,EUR,EX,FL,Germany,M,Germany,"Java, R, Tableau, Computer Vision",Neural Networks Co
AI09889,AI Consultant,182669,EUR,EX,PT,Netherlands,M,China,"MLOps, Linux, Python, SQL",Cloud AI Solutions
AI09571,Autonomous Systems Engineer,182659,EUR,EX,FT,Germany,L,Germany,"SQL, Git, Kubernetes, Azure, GCP",Future Systems
AI10517,Machine Learning Researcher,182504,EUR,EX,FT,France,M,France,"Hadoop, Docker, Python",DataVision Ltd
AI05626,Data Analyst,182423,EUR,EX,CT,Netherlands,L,Netherlands,"NLP, PyTorch, Data Visualization",Cloud AI Solutions
AI07928,NLP Engineer,182416,EUR,SE,FT,Netherlands,L,United Kingdom,"Deep Learning, TensorFlow, Computer Vision",Digital Transformation LLC
AI04307,AI Research Scientist,181837,EUR,EX,CT,Germany,S,Germany,"Linux, GCP, PyTorch",AI Innovations
AI10551,ML Ops Engineer,181663,EUR,EX,CT,France,S,Ireland,"Docker, R, PyTorch",Algorithmic Solutions
AI12061,Robotics Engineer,181599,EUR,EX,FL,Netherlands,S,Netherlands,"SQL, Azure, Mathematics, PyTorch, Git",TechCorp Inc
AI13325,Machine Learning Engineer,181510,EUR,EX,FT,Germany,M,Germany,"Mathematics, Linux, Tableau, MLOps",Algorithmic Solutions
AI03428,ML Ops Engineer,181282,EUR,SE,PT,Netherlands,L,France,"Mathematics, Azure, Java, Scala, SQL",TechCorp Inc
AI02094,ML Ops Engineer,181247,EUR,EX,FL,Netherlands,S,Netherlands,"Java, Git, Scala",Machine Intelligence Group
AI00018,Machine Learning Engineer,181139,EUR,EX,CT,France,L,France,"MLOps, PyTorch, Azure",Future Systems
AI10785,Head of AI,180794,EUR,EX,FT,Netherlands,S,Austria,"SQL, Deep Learning, Python, Git",AI Innovations
AI09379,Machine Learning Researcher,180788,EUR,EX,FT,Germany,L,Canada,"Git, Deep Learning, Computer Vision",Neural Networks Co
AI03268,Computer Vision Engineer,180787,EUR,EX,CT,France,M,France,"Data Visualization, Kubernetes, Java, GCP, Computer Vision",Cloud AI Solutions
AI00196,AI Software Engineer,180764,EUR,EX,CT,France,S,France,"GCP, TensorFlow, Data Visualization",DataVision Ltd
AI10863,Deep Learning Engineer,179982,EUR,EX,CT,Germany,M,Japan,"Linux, Azure, SQL, MLOps, Java",Neural Networks Co
AI07706,AI Specialist,179957,EUR,EX,PT,France,S,France,"Spark, Mathematics, SQL",Neural Networks Co
AI01956,NLP Engineer,179466,EUR,EX,CT,Netherlands,S,Netherlands,"Mathematics, Statistics, Tableau, PyTorch, Linux",Predictive Systems
AI04884,Machine Learning Engineer,179359,EUR,EX,FT,Netherlands,S,Finland,"Kubernetes, Data Visualization, Scala, Deep Learning",Autonomous Tech
AI09286,Computer Vision Engineer,179303,EUR,EX,CT,Netherlands,L,Germany,"R, Docker, GCP",Cognitive Computing
AI03218,Data Analyst,179215,EUR,EX,PT,Germany,S,Australia,"Java, PyTorch, Tableau, GCP, MLOps",Smart Analytics
AI03245,Research Scientist,179157,EUR,EX,FL,Germany,M,Germany,"AWS, Docker, NLP",Machine Intelligence Group
AI14156,AI Research Scientist,178921,EUR,EX,CT,France,M,France,"Docker, Tableau, Python",DeepTech Ventures
AI03373,Autonomous Systems Engineer,178912,EUR,EX,FT,France,S,France,"PyTorch, SQL, Data Visualization",Machine Intelligence Group
AI13384,Research Scientist,178868,EUR,EX,FT,France,L,Japan,"Linux, Data Visualization, Python, Git, R",Neural Networks Co
AI12117,ML Ops Engineer,178629,EUR,EX,CT,Germany,M,Australia,"Data Visualization, NLP, Kubernetes, Mathematics, PyTorch",Neural Networks Co
AI00182,NLP Engineer,178240,EUR,EX,FL,Netherlands,S,Netherlands,"Python, Spark, TensorFlow",Cloud AI Solutions
AI12535,AI Consultant,177952,EUR,EX,CT,Germany,S,Germany,"Python, NLP, AWS, GCP, PyTorch",Smart Analytics
AI10622,Principal Data Scientist,177703,EUR,EX,PT,Germany,L,Germany,"NLP, Git, SQL, Linux, Deep Learning",Cognitive Computing
AI04614,Data Analyst,177602,EUR,EX,CT,Netherlands,M,Netherlands,"Hadoop, TensorFlow, NLP, Mathematics",Quantum Computing Inc
AI13969,Computer Vision Engineer,177000,EUR,EX,FT,Germany,S,United Kingdom,"SQL, Deep Learning, Git, PyTorch",Autonomous Tech
AI14855,Data Scientist,176790,EUR,EX,CT,Germany,L,Israel,"SQL, TensorFlow, Computer Vision, Deep Learning, Python",Cloud AI Solutions
AI09643,Data Analyst,176476,EUR,SE,PT,Netherlands,L,Netherlands,"PyTorch, AWS, Deep Learning, Statistics",Machine Intelligence Group
AI03662,Principal Data Scientist,176450,EUR,EX,CT,Netherlands,M,Netherlands,"Hadoop, Kubernetes, Scala, Mathematics, Tableau",DeepTech Ventures
AI03921,Machine Learning Researcher,176222,EUR,EX,FL,France,M,France,"Java, Scala, NLP",Autonomous Tech
AI10257,Head of AI,176165,EUR,EX,FT,Germany,S,Germany,"Linux, Docker, AWS, SQL",Advanced Robotics
AI06538,AI Research Scientist,175744,EUR,EX,CT,France,S,France,"Python, Deep Learning, Kubernetes, R",DataVision Ltd
